date,id,daily_budget,spend,impressions,clicks,installs,gross_revenue_iap_cohort,net_revenue_iap_cohort,purchases_cohort,purchasers_cohort,ad_revenue_cohort,net_revenue_cohort,net_revenue_d0,net_revenue_d1,net_revenue_d2,net_revenue_d3,net_revenue_d4,net_revenue_d5,net_revenue_d6,net_revenue_d7,net_revenue_d8,net_revenue_d9,net_revenue_d10,net_revenue_d11,net_revenue_d12,net_revenue_d13,net_revenue_d14,net_revenue_d15,net_revenue_d16,net_revenue_d17,net_revenue_d18,net_revenue_d19,net_revenue_d20,net_revenue_d21,net_revenue_d22,net_revenue_d23,net_revenue_d24,net_revenue_d25,net_revenue_d26,net_revenue_d27,net_revenue_d28,net_revenue_d56,net_revenue_d84,net_revenue_d112,net_revenue_d196,net_revenue_d280,net_revenue_d364,purchases_d0,purchases_d1,purchases_d2,purchases_d3,purchases_d4,purchases_d5,purchases_d6,purchases_d7,purchases_d8,purchases_d9,purchases_d10,purchases_d11,purchases_d12,purchases_d13,purchases_d14,purchases_d15,purchases_d16,purchases_d17,purchases_d18,purchases_d19,purchases_d20,purchases_d21,purchases_d22,purchases_d23,purchases_d24,purchases_d25,purchases_d26,purchases_d27,purchases_d28,purchases_d56,purchases_d84,purchases_d112,purchases_d196,purchases_d280,purchases_d364,purchasers_d0,purchasers_d1,purchasers_d2,purchasers_d3,purchasers_d4,purchasers_d5,purchasers_d6,purchasers_d7,purchasers_d8,purchasers_d9,purchasers_d10,purchasers_d11,purchasers_d12,purchasers_d13,purchasers_d14,purchasers_d15,purchasers_d16,purchasers_d17,purchasers_d18,purchasers_d19,purchasers_d20,purchasers_d21,purchasers_d22,purchasers_d23,purchasers_d24,purchasers_d25,purchasers_d26,purchasers_d27,purchasers_d28,purchasers_d56,purchasers_d84,purchasers_d112,purchasers_d280,purchasers_d364
2020-06-11,89701676509703517,10000,98.47,19209,166,76,76.88,53.8621,12,8,12.7873,66.6494,28.9919,47.0436,63.4739,64.6242,65.511,65.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-01,89705807194703517,660,7.05,4826,87,53,0.0,0.0,0,0,0.4324,0.4324,0.1578,0.2123,0.296,0.3565,0.3841,0.3841,0.3858,0.3923,0.3923,0.3956,0.396,0.4035,0.4054,0.4054,0.4185,0.4185,0.4185,0.4185,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196,0.4196,0.4216,0.4216,0.4216,0.431,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,89708853318503517,12500,128.56,9668,122,87,552.67,387.2006,33,11,80.2108,467.4114,33.3397,36.5468,42.4139,45.4621,46.9076,48.3098,49.6387,50.3402,51.5364,52.3047,52.9858,53.8015,53.9933,54.5636,54.8973,55.2411,55.6797,55.8617,60.0284,61.1552,61.3214,62.1507,62.3573,62.6001,63.6207,63.9124,64.2193,64.7449,65.0155,75.8472,80.0989,80.0989,0.0,14.1682,14.1682,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,0.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,0.0,1.0
2020-02-16,89701377223703517,12500,122.52,25364,253,130,329.65,210.3902,35,11,42.3258,252.7159,77.7748,145.3305,147.8837,158.8979,165.7315,191.7972,193.3312,194.8075,196.0967,197.5979,198.7938,200.0501,214.0863,214.4467,215.0655,216.5316,216.9353,217.39,217.7033,218.1341,218.5195,219.3137,219.6349,219.8772,220.1362,220.5475,221.0951,221.4221,221.5405,235.7541,235.9914,235.9178,0.1271,11.6843,0.1074,11.0,19.0,19.0,22.0,23.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,30.0,30.0,0.0,3.0,0.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0
2019-10-20,89705807194703517,1903,20.94,10923,187,107,105.75,63.5704,25,9,4.7753,68.3457,13.0536,25.9563,26.1255,29.8542,33.355,33.5077,33.5742,33.6728,33.6931,33.8617,33.9249,33.9742,42.6649,45.6263,45.6447,45.7668,45.7909,45.8223,45.8343,45.8343,45.8904,45.895,45.9212,45.9422,45.9422,45.9422,45.9634,45.979,45.979,60.7832,60.9971,61.046,61.1634,6.5239,6.5263,10.0,13.0,13.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,23.0,23.0,23.0,2.0,2.0,5.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1.0
2020-01-16,89701377223703517,15000,139.08,48237,700,346,279.64,178.1305,36,21,27.1194,205.2499,38.5545,75.1937,99.8024,100.8526,126.0879,126.842,173.9647,174.4899,174.7561,175.1522,175.7125,175.8656,176.2471,176.8066,177.5583,178.2362,178.5805,179.0569,179.4352,179.8233,180.1272,180.2878,180.6143,181.2319,181.4367,181.5713,181.7558,181.8291,182.0546,185.5052,185.959,186.1459,2.9963,2.9963,0.0,12.0,21.0,25.0,25.0,28.0,28.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,8.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,1.0,0.0
2019-02-11,91485452628381,18900,188.43,43570,508,0,695.54,477.561,46,23,32.1413,509.7023,163.3935,185.9388,199.3689,230.4377,260.4579,378.495,379.4008,415.6217,486.024,486.4276,486.7073,486.904,486.9978,487.1646,487.6548,487.9203,488.1231,488.3328,488.4345,488.645,488.7181,488.8568,488.947,489.0093,489.1086,489.1823,489.3459,489.4397,489.6029,492.1096,493.7408,496.7702,501.1166,504.0234,508.3772,18.0,26.0,31.0,34.0,38.0,42.0,42.0,44.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,9.0,16.0,20.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
2019-08-27,89701676509703517,1542,15.76,2282,24,17,108.94,76.3234,6,2,5.555,81.8784,70.4591,70.6652,70.8127,70.8509,71.0799,71.8117,71.8117,72.0979,72.1349,72.1562,72.2193,72.3035,72.3035,72.4458,77.4126,77.4346,77.4346,77.4346,77.5632,77.7201,77.7201,77.7378,77.8613,77.923,77.923,78.6358,78.7145,78.7145,78.7145,79.3318,79.4959,79.6723,80.0898,80.4994,0.0172,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
2019-02-16,91243652628381,4200,42.63,17484,209,0,48.91,31.4612,9,7,6.8759,38.3371,21.8998,27.2278,27.7643,28.2038,34.859,35.6243,36.622,37.1481,37.1896,37.2474,37.2989,37.3415,37.4031,37.4403,37.4735,37.5116,37.5325,37.5642,37.5775,37.6009,37.664,37.676,37.6957,37.7203,37.7305,37.7468,37.7495,37.7757,37.796,38.1405,38.2108,38.2244,38.2488,38.268,38.268,4.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
2020-05-14,89708920609703517,10000,96.82,57764,524,208,179.74,115.0948,26,16,17.9556,133.0504,37.781,69.8162,85.9535,93.5129,101.709,102.9582,123.238,123.8467,114.7545,115.0045,115.3142,115.6733,115.8661,115.9153,116.1115,116.8692,116.9751,117.1889,120.749,120.797,120.927,120.9416,121.0772,121.2004,121.2469,121.371,121.4116,121.3316,121.3316,0.0,0.0,0.0147,0.0,0.0094,0.0088,8.0,13.0,14.0,15.0,16.0,17.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,11.0,12.0,12.0,13.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,89701457509703517,3772,40.8,6989,38,21,2.97,2.0808,3,1,1.8731,3.9539,3.6772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,89704469509703517,4397,42.75,7572,84,49,63.9,39.5723,10,6,8.7567,48.329,15.0798,16.0829,17.6982,22.0687,22.5027,26.427,26.6336,27.0199,27.0417,27.0852,27.2224,27.6415,27.6415,46.8619,46.8619,46.8619,46.9188,46.9188,46.9444,47.0373,47.2704,47.2704,47.2704,47.2704,47.2704,47.2896,47.3568,47.3568,47.3568,47.3568,47.4787,47.4787,47.4787,0.1055,0.1055,4.0,4.0,4.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0
2020-05-27,89704676509703517,10000,99.32,14936,129,78,38.94,27.2814,6,5,17.8698,45.1512,19.1443,34.9035,36.392,36.9639,37.5105,37.8934,38.1236,38.1236,38.3675,38.576,38.576,38.6959,38.3204,38.5878,38.5878,38.5878,38.6262,38.6262,38.6262,31.0875,30.6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-21,89704676509703517,6479,79.08,8063,126,74,45.89,32.1505,11,7,18.3745,50.525,29.2085,31.1716,32.0281,33.151,33.2968,33.8982,34.2358,34.8459,34.943,35.9307,36.72,37.2463,37.8603,38.4985,39.5366,39.9503,40.3151,41.8719,42.0427,42.3154,42.5245,42.5245,42.5245,42.5903,42.933,43.0889,43.1502,43.1808,43.2546,43.5084,43.7539,43.7832,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2019-07-25,89707653318503517,1286,15.51,1238,8,7,0.0,0.0,0,0,1.2546,1.2546,0.5587,0.6567,0.7107,0.734,0.8554,0.9044,0.9991,1.1066,1.184,1.2321,1.2321,1.2321,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,1.2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-09,89704469509703517,2085,20.07,3111,50,32,108.85,66.1977,15,5,22.3267,88.5243,4.2858,4.372,16.2608,16.2608,16.3074,27.9618,34.3436,37.2543,50.0058,50.0739,50.0957,50.0957,56.4534,56.4534,56.4534,56.469,56.4824,56.6838,56.6838,56.6838,56.7444,56.786,56.786,56.786,56.807,56.807,56.807,56.8479,57.4253,60.9966,60.9966,60.9966,61.018,0.0,0.0,2.0,2.0,4.0,4.0,4.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,13.0,13.0,13.0,13.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
2020-02-23,89701377223703517,12500,121.97,25893,235,111,404.69,266.7299,31,14,23.4705,290.2003,111.0234,126.5311,142.718,157.7171,179.356,208.4811,208.7175,209.6734,216.7487,231.5035,231.791,231.9538,256.8187,256.8454,257.5506,258.205,259.3688,259.5009,259.5009,259.5009,259.5009,259.5235,259.5235,259.5235,259.5398,259.5398,259.5764,259.5764,259.584,288.2166,288.244,287.1891,0.0,0.0,0.0,14.0,17.0,20.0,21.0,23.0,26.0,26.0,26.0,27.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,31.0,31.0,30.0,0.0,0.0,0.0,10.0,11.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.0,0.0,0.0
2020-02-04,89705807194703517,9463,89.12,42342,731,367,113.83,76.2762,17,11,38.7885,115.0646,30.7845,77.1492,81.6262,83.6177,85.1236,90.0917,91.1459,92.5369,93.9525,95.7241,96.5291,97.6083,98.1228,98.9505,105.4614,106.2097,106.914,107.3828,108.0424,108.3406,108.8392,109.3296,109.7977,110.0701,110.6301,110.9348,111.105,111.237,111.3449,112.1374,112.2528,112.2782,0.0,0.513,0.0997,6.0,12.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,5.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0
2020-04-08,89704676509703517,10000,98.25,18946,203,140,318.59,223.2042,41,15,53.5512,276.7554,29.394,56.2607,74.2314,119.759,138.1704,140.3446,145.2706,146.5468,147.6181,148.8335,150.7062,152.3844,159.8713,160.2597,160.7683,160.9948,162.5016,163.7803,164.3382,164.8661,165.1433,166.3381,166.5828,167.8459,168.51,168.9206,169.0679,169.9719,170.1878,208.2044,0.0,0.0,0.0,0.0,0.0317,10.0,13.0,15.0,22.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,11.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0
2019-10-11,89705807194703517,1445,13.61,5811,117,64,104.87,66.1483,13,4,2.1241,68.2724,38.2409,38.3175,41.988,42.0534,56.0978,56.1153,56.1307,56.1307,56.1622,56.1666,56.1666,56.1666,67.5449,67.5531,67.7725,67.8282,67.8282,67.9334,67.9694,67.9963,67.9963,67.9963,67.9963,67.9963,67.9963,68.0092,68.0092,68.0092,68.0092,68.0224,68.0224,68.0224,68.2181,0.0037,0.0037,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
2019-07-24,89701676509703517,631,6.15,704,13,10,0.99,0.6936,1,1,1.1175,1.8111,1.0795,1.1498,1.5859,1.6093,1.6093,1.6093,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.6359,1.695,1.695,1.695,0.1161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2020-01-26,89704676509703517,5001,50.69,7153,80,53,285.72,200.1724,28,9,32.1473,232.3198,54.1896,73.8392,85.5555,93.2882,94.5711,109.7004,132.7886,140.8406,141.0304,141.5309,148.9425,149.1335,156.9591,171.5154,172.2444,172.3495,172.3854,172.5319,172.728,180.0871,180.4687,184.102,184.1705,184.1705,184.3327,184.4913,191.6921,191.8707,191.9411,223.2948,224.6668,227.8061,0.0,0.0,0.0,6.0,9.0,11.0,12.0,12.0,14.0,16.0,18.0,18.0,18.0,19.0,19.0,20.0,22.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,28.0,28.0,28.0,0.0,0.0,0.0,3.0,5.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0
2020-01-18,89708230609703517,6333,56.46,61270,1196,567,133.51,89.9176,49,18,31.6001,121.5177,25.0885,28.9649,30.6429,32.8145,37.5403,37.939,51.1524,52.1598,52.4061,52.6718,52.9619,54.0846,54.3646,54.8952,55.8439,57.0785,57.7607,58.0508,58.3012,60.6294,63.8527,64.171,64.6086,64.9272,65.1582,65.2523,65.7228,65.8734,66.3057,78.838,118.9002,119.0117,0.0944,0.0168,0.0551,12.0,15.0,15.0,16.0,22.0,22.0,23.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,29.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,42.0,49.0,49.0,0.0,0.0,0.0,10.0,12.0,12.0,12.0,13.0,13.0,14.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,0.0,0.0
2020-04-26,89708230609703517,8064,78.52,63082,997,484,114.82,77.4872,18,13,39.8873,117.3745,45.5886,84.7403,87.9146,89.4843,91.6837,93.0754,94.5207,95.7417,96.5536,97.4067,98.0747,98.9425,99.6003,100.0864,100.5009,104.3299,104.6444,104.9814,105.413,105.9534,106.4553,106.8202,107.1695,107.6056,107.8362,108.0893,108.6222,109.1672,109.4685,0.0,0.0,0.0,0.8109,0.0117,0.0,11.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
2020-04-21,89708853318503517,12500,117.67,12061,129,82,155.84,109.1815,16,10,73.2348,182.4163,44.2633,55.7152,58.2125,60.3531,63.2906,65.2467,66.7549,68.3627,83.857,84.931,101.2105,102.8287,104.6474,105.817,107.6837,109.4143,111.4283,119.6624,128.5527,130.1814,131.2702,132.8158,133.6244,134.4517,135.3936,136.5906,137.7525,139.0101,139.8636,136.6688,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
2020-05-21,89701457509703517,10000,98.79,14801,93,47,84.83,59.4319,17,10,22.2432,81.6751,43.2039,56.7765,58.4096,59.7649,60.3977,65.3933,66.3045,74.0867,74.4857,74.6822,74.9012,75.4383,76.3233,76.7094,76.8495,76.931,76.931,77.3968,78.4299,78.5065,78.6223,78.6548,78.921,79.0368,79.6042,75.9085,75.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,15.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
